company_name,contact_name,contact_title,email,phone,website,linkedin_url
2009859 Ontario Ltd,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=2009859+Ontario+Ltd
35 Sunset Greenstone Ltd,,,,,https://www.remax.ca/on/greenstone-real-estate/35-sunset-dr-off_idfc8b371945840eac4e18d5892599e539-prty,https://linkedin.com/search/results/companies/?keywords=35+Sunset+Greenstone+Ltd
Ontario Cuperior Court of Justice,,,,,https://www.ontariocourts.ca/ocj/,https://linkedin.com/search/results/companies/?keywords=Ontario+Cuperior+Court+of+Justice
Spacebuilders Ottawa Ltd,,,,613-446-4063,http://www.spacebuildersottawa.com/?reloaded=true,https://linkedin.com/search/results/companies/?keywords=Spacebuilders+Ottawa+Ltd
Landric Homes Inc,,,,613-216-3413,https://landrichomes.com/,
Brookvalley Development South Inc,,,,,https://www.bbb.org/ca/on/concord/profile/general-contractor/brookvalley-developments-inc-0107-1330776,https://linkedin.com/search/results/companies/?keywords=Brookvalley+Development+South+Inc
1357512 Ontario Inc,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,
Tayfer Holdings Inc,,,,,https://www.dnb.com/business-directory/company-profiles.tayfer_holdings_inc.4c4173ae45189ca53288b24c0dc4da26.html,https://linkedin.com/search/results/companies/?keywords=Tayfer+Holdings+Inc
Urbandale Corporation,,,,,https://www.urbandalecorporation.com/,
1533152 Ontario Ltd,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,
1541189 Ontario Inc,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=1541189+Ontario+Inc
1064145 Ontario Ltd,,,,,,
1757501 Ontario Ltd,Mario Cortellucci,,,,,
Derry & Tomken Business Centre Inc,Michael Gottardo,,,,https://www.derrybusinesscentre.com/,
The Batteaux Creek Golf Club Ltd,,,,,https://golfnorth.ca/batteauxcreek/,https://linkedin.com/search/results/companies/?keywords=The+Batteaux+Creek+Golf+Club+Ltd
Pridmore Holdings Inc,,,,,https://albertacorporations.com/pridmore-holdings-inc,
Wordsworth Holdings Inc,,,,,https://www.dnb.com/business-directory/company-profiles.wordsworth_holdings_inc.00c907f7a9895b6382e7bd4c67f15583.html,https://linkedin.com/search/results/companies/?keywords=Wordsworth+Holdings+Inc
King North Commercial Inc,,,,905-738-7010,https://www.dnb.com/business-directory/company-profiles.king_north_commercial_inc.80ac6ab3b154d108c6739f736757561d.html,https://linkedin.com/search/results/companies/?keywords=King+North+Commercial+Inc
1000920449 Ontario Inc,,,,800-361-6659,,
Brookvalley Developments (Hwy 10) Ltd,,,info@obd.hcraontario.ca,,https://obd.hcraontario.ca/profile/B39830,https://linkedin.com/search/results/companies/?keywords=Named+Individual(s)
City of Toronto,alison folosea,,,416-392-8010,https://www.toronto.ca/,
Royal Stone Holdings Inc,,,,,https://www.securities-administrators.ca/investor-alerts/royal-stone-group/,
5041533 Ontario Inc,,,,,,
Cordoba Properties Ltd,,,,,https://cordobapm.ca/contact-us/,
Daniels HR Corp,,,,416-598-2129,,
1402802 Ontario Inc,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=1402802+Ontario+Inc
Danimar Holdings Inc,,,,416-667-0447,https://danimerscientific.com/,https://linkedin.com/search/results/companies/?keywords=Danimar+Holdings+Inc
10029483 Canada Inc,,,,,https://www.canadacompanyregistry.com/companies/10029483-canada-inc/,https://linkedin.com/search/results/companies/?keywords=10029483+Canada+Inc
Tridon Properties Ltd,,,,,https://www.tridongroup.com/,
Oxford Village Inc,,,,,https://mattamyhomes.com,
2490918 Ontario Inc,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,
OCS Holdings Group Inc,,,,,https://ocs.com/,https://linkedin.com/search/results/companies/?keywords=OCS+Holdings+Group+Inc
Toromont Industries Ltd,,,,416-667-5511,https://www.toromont.com/,
Digram Developments Inc,,,,905-513-7999,https://www.digramdevelopments.com/,https://linkedin.com/search/results/companies/?keywords=Digram+Developments+Inc
William Tonno Construction Ltd,,,,,https://oshawa.canadianorglist.com/company/william-tonno-construction-ltd/,
Superior Court of Justice,,,,,https://www.ontariocourts.ca/scj/,
Lawson Properties Inc,,,,,https://www.lawsonproducts.com/,
771955 Ontario Inc,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=771955+Ontario+Inc
2164664 Ontario Inc,,,,,,
AXBP 180 GP Inc,Kelsey Boland,,,416-364-1145,https://www.gpbikes.com/,
Winash Developments Ltd,,,,416-227-2220,https://canada.constructconnect.com/dcn/certificates-and-notices/B32F940D-D1BC-4A3C-95FA-FC2AEDC28382,https://linkedin.com/search/results/companies/?keywords=Winash+Developments+Ltd
1405298 Ontario Inc,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,
Code,,,,,https://code.org/,https://linkedin.com/search/results/companies/?keywords=Code
HBNG (Bluestar) Inc,,,info@bluestarinc.com,,https://www.bluestarinc.com/en-ca/,https://linkedin.com/search/results/companies/?keywords=HBNG+(Bluestar)+Inc
Logging Chain Investments Ltd,,,,,https://www.muskokaregion.com/news/logging-chain-lodge-purchased-by-lake-of-bays-for-3-1-million/article_5d4dd94b-1377-51fd-9761-489df74b7763.html,https://linkedin.com/search/results/companies/?keywords=Logging+Chain+Investments+Ltd
1384341 Ontario Ltd,,,,,https://www.dnb.com/business-directory/company-profiles.329_march_road_inc.1ed8384f4ec2733574b1fcea29423885.html,https://linkedin.com/search/results/companies/?keywords=329+March+Road+Inc
2809185 Ontario Inc,,,,,,
Spruce Street Estates Inc,Susan Alao,,,,https://www.sprucelivinginc.com/,https://linkedin.com/search/results/companies/?keywords=Spruce+Street+Estates+Inc
764888 Ontario Inc,Jeffrey Gustin,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,
Kemptville Portfolio Inc,,,,,https://epicinvestmentservices.com/epic-investment-services-expands-retail-portfolio-with-kemptville-mall/,https://linkedin.com/search/results/companies/?keywords=Kemptville+Portfolio+Inc
Zancor Homes (KC) Ltd,,,info@zancorhomes.com,905-738-7010,https://www.zancorhomes.com/,https://linkedin.com/search/results/companies/?keywords=Zancor+Homes+(KC)+Ltd
Tempson Holdings Ltd,,,,905-794-0441,https://tempsens.com/,https://linkedin.com/search/results/companies/?keywords=Tempson+Holdings+Ltd
2277033 Ontario Inc,,,,,,
Cookshill Developments CR Inc,,,,905-738-7010,https://www.infobel.com/en/canada/cookshill_developments_cr/concord/CA104467194/businessdetails.aspx,https://linkedin.com/search/results/companies/?keywords=Cookshill+Developments+CR+Inc
ILDS Holdings Inc,,,,,https://www.lids.com/,
Argo Trafalgar II Corp,,,,,https://urbantoronto.ca/database/projects/argo-trafalgar-lands-oakville.51613,https://linkedin.com/search/results/companies/?keywords=Argo+Trafalgar+II+Corp
1850591 Ontario Ltd,,,,,,
ACP Properties Ltd and 7 others,,,,,https://www.acpleasing.com/contact-acp,https://linkedin.com/search/results/companies/?keywords=ACP+Properties+Ltd+and+7+others
Southside Construction Management Ltd,,,,519-433-0634,https://www.southsidegroup.ca/,
2586959 Ontario Inc,,,,,,
771955 Ontario Inc,,,,416-213-7123,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=771955+Ontario+Inc
Brick Lands Inc,,,,,https://www.thebrickland.com/home-2/,https://linkedin.com/search/results/companies/?keywords=Brick+Lands+Inc
Concord Adex Developments Corp,,,info@concordadex.com,,http://www.concordadex.com/about/,https://linkedin.com/search/results/companies/?keywords=Concord+Adex+Developments+Corp
GCL Developments Ltd,,,,,https://gclbuilds.com/,
Matheson Asset Management Ltd,Michelle Ridge,,,,https://www.matheson.com/asset-management-and-investment-funds/,https://linkedin.com/search/results/companies/?keywords=Matheson+Asset+Management+Ltd
1294511 Ontario Inc,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=1294511+Ontario+Inc
Royal 7 Developments Ltd,Peter Cortellucci,,,905-695-0800,https://obd.hcraontario.ca/profile/B41257,https://linkedin.com/search/results/companies/?keywords=Royal+7+Developments+Ltd
Rosaria Laurendi,,,,,https://memorials.dufferin.bernardofuneralhomes.com/rosaria-laurendi/3745169/,https://linkedin.com/search/results/companies/?keywords=Rosaria+Laurendi
1290620 Ontario Ltd,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=1290620+Ontario+Ltd
6212 Main Street Development Corp,,,,,https://www.aztechrealty.com/featuresheets/6212%20Main.pdf,
Pinewood Homes (Niagara) Ltd,,,info@pinewoodhomes.ca,,https://pinewoodhomes.ca/,
1229403 Ontario Ltd,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=1229403+Ontario+Ltd
Mavis Valley Developments Inc,,,,905-669-1588,https://www.dnb.com/business-directory/company-profiles.mavi_developments_inc.4eef2dcd40cf74a124fe3e59dfb8a081.html,https://linkedin.com/search/results/companies/?keywords=Mavis+Valley+Developments+Inc
1817192 Ontario Ltd,,,,,,
Community Trust Co Ltd,,,,905-840-1581,https://obd.hcraontario.ca/profile/B9094,https://linkedin.com/search/results/companies/?keywords=Alma+&+James+Doane
DCR/Phoenix Development Corporation Ltd,,,,,https://www.phoenixhomes.ca/about-us/,
Oshawa (Conlin) Developments (BT) Inc,,,info@opencorpdata.com,,https://opencorpdata.com/lei/254900BWCZCTF7ANKR90,https://linkedin.com/search/results/companies/?keywords=Oshawa+(Conlin)+Developments+(BT)+Inc
1278391 Ontario Inc,,,,,https://www.dnb.com/business-directory/company-profiles.1278391_ontario_inc.a0c43716bcaa05e74d0645ef1e0f2c2e.html,https://linkedin.com/search/results/companies/?keywords=1278391+Ontario+Inc
105 Queenston Inc,,,,,https://positivelivingniagara.com/streetworks/consumption-treatment-services/,https://linkedin.com/search/results/companies/?keywords=105+Queenston+Inc
Julia Robson,,,,,https://www.onlineinvestigations.com.au/,
MNA West Inc,Oleksander Muradov,,,,https://www.canadacompanyregistry.com/companies/mna-productions-inc/,https://linkedin.com/search/results/companies/?keywords=MNA+West+Inc
Kirby GP Corp,,,,,https://kirby.com/,
1595374 Ontario Ltd,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=1595374+Ontario+Ltd
LRU Leasing Inc,,,,,https://lrmleasing.com/,https://linkedin.com/search/results/companies/?keywords=LRU+Leasing+Inc
Kilmer Van Nostrand Co Ltd,,,,416-635-6100,https://www.kilmergroup.com/,
2440 - 2460 Old Bronte Road Inc,Paul Simcox,,,,https://www.loopnet.com/Listing/2460-Bronte-Rd-Oakville-ON/34776316/,
1742196 Ontario Inc,,,,,,
1863570 Ontario Inc,,,,,,
1821104 Ontario Inc,Rick Taylor,,,519-941-6845,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=1821104+Ontario+Inc
2673664 Ontario Ltd,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=2673664+Ontario+Ltd
Asta Five Lands Inc,,,,,https://floridaparcels.com/property/21/66679095888,
2407436 Ontario Inc,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,
Miller Carmichael Properties Inc,,,,514-735-4361,https://opengovca.com/corporation/4284739,
Enbridge Gas Inc,,,,877-362-7434,https://www.enbridgegas.com/,https://linkedin.com/search/results/companies/?keywords=Enbridge+Gas+Inc
91 Lincoln St Ltd,,,,,http://www.companylisting.ca/Noma_Company/default.aspx,https://linkedin.com/search/results/companies/?keywords=91+Lincoln+St+Ltd
Cortelli Construction Ltd,,,,,https://cortelgroup.com/,https://linkedin.com/search/results/companies/?keywords=Cortelli+Construction+Ltd
Inno-Dev Real Estate Group Inc,,,,,https://www.innodev.ca/,https://linkedin.com/search/results/companies/?keywords=Inno-Dev+Real+Estate+Group+Inc
1602850 Ontario Ltd,,,,,https://www.omb.gov.on.ca/e-decisions/pl160069-Apr-29-2016.pdf,https://linkedin.com/search/results/companies/?keywords=1602850+Ontario+Ltd
Bank of Montreal,,,,,https://www.bmo.com/en-ca/main/personal/,https://linkedin.com/search/results/companies/?keywords=Bank+of+Montreal
Heart Lake Holdings Inc,,,,416-485-7860,https://heartlakefirstnation.com/contact-us/,
2116189 Ontario Ltd,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,
Di Santo Holdings Ltd,,,,,https://www.canadacompanyregistry.com/companies/di-santo-inc-o-a-little-sunflowers/,
Valleybrand Developments Ltd,,,,905-738-7010,https://obd.hcraontario.ca/profile/B9094,https://linkedin.com/search/results/companies/?keywords=Valleybrand+Developments+Ltd
Ontario Power Generation Inc,Connie Hergert,,,416-592-2555,https://www.opg.com/,
2329535 Ontario Ltd,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=2329535+Ontario+Ltd
Max Beckwith Inc,,,,,https://beckwithelectric.com/products/,https://linkedin.com/search/results/companies/?keywords=Max+Beckwith+Inc
Thoms Contractors Corp,,,,,https://www.infobel.com/en/canada/thoms_contractors/north_york/CA101134178-4167452311/businessdetails.aspx,
Escalade Property Corp,,,,519-672-1452,https://www.escaladepc.com/,
1294339 Ontario Inc,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=1294339+Ontario+Inc
Holborn Holdings Ltd,Abraham Wellham,,,,https://holborn.ca/,
Barrie Lockhart Road GP Inc,,,,,https://www.barrie.ca/planning-building-infrastructure/current-projects/development-projects/400-lockhart-road,
KLN Developments Inc,,,,,http://klnklein.com/,
Kroupa Holdings Ltd,,,,,https://www.dnb.com/business-directory/company-profiles.kroupa_holdings_limited.140ea8b3e0e41538e4be4da24459ee5e.html,
Seawaves Homes Ltd,,,,,https://obd.hcraontario.ca/profile/B61150,https://linkedin.com/search/results/companies/?keywords=Seawaves+Homes+Ltd
1711073 Ontario Inc,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=1711073+Ontario+Inc
Vamano Valley Developments Ltd,,,,905-738-7010,https://obd.hcraontario.ca/profile/B9094,https://linkedin.com/search/results/companies/?keywords=Vamano+Valley+Developments+Ltd
Rock Valley Development Ltd,,,,905-738-7010,https://opengovca.com/alberta-corporation/2022719344,https://linkedin.com/search/results/companies/?keywords=Rock+Valley+Development+Ltd
Brookvalley Developments Inc,,,,,https://obd.hcraontario.ca/profile/B39830,https://linkedin.com/search/results/companies/?keywords=Brookvalley+Developments+Inc
Danigire Holdings Inc,,,,905-738-7010,https://www.dnb.com/business-directory/company-profiles.dani-erin_holdings_inc.95280cade83f7fa18eed57a6e6237e3e.html,
Rondax Holdings Inc,,,,,,
1583954 Ontario Ltd,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=1583954+Ontario+Ltd
Oxford Village Inc,,,,,https://mattamyhomes.com/ontario/ottawa/kemptville/oxford-village,
Empire Communities (Caterini) Ltd,,,info@empirehomes.com,905-307-8102,https://empirehomes.com/,
CP Reit Ontario Properties Ltd,,,,416-628-7771,https://www.choicereit.ca/,
Lampos Holdings Ltd,,,,,https://lampos.ca/,
2068140 Ontario Ltd,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=2068140+Ontario+Ltd
2697188 Ontario Inc,,,,,,
Jerjan Holdings Inc,,,,,https://ised-isde.canada.ca/cc/lgcy/fdrlCrpDtls.html?corpId=17205805,
2150386 Ontario Inc,,,,,,
2433079 Ontario Inc,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=2433079+Ontario+Inc
Sasson Construction Inc,,,,,https://www.sassonconstruction.com/,
Oxford SC Terrace Toronto Inc,,,,,https://www.oxfordproperties.com/contact-us,
2865309 Ontario Ltd,,,,,,
Holyrood Holdings Ltd,,,,,https://downtownbarrie.ca/businesses/holyrood-holdings-limited-mccowan-associates-ltd-partners-reit/,https://linkedin.com/search/results/companies/?keywords=Holyrood+Holdings+Ltd
Avertex Real Estate Operations Inc,Jack Kottelenberg,,,,https://avertex.ca/contact/,https://linkedin.com/search/results/companies/?keywords=Avertex+Real+Estate+Operations+Inc
Old Castle Heights Inc,corporation of the nidhi punyarthi,,,,https://fnp-ppn.aadnc-aandc.gc.ca/fnp/Main/Search/SearchFN.aspx?lang=eng,https://linkedin.com/search/results/companies/?keywords=Old+Castle+Heights+Inc
His Majesty the King in right of,hilary visheau,,,,https://www.canada.ca/en/canadian-heritage/services/royal-portraits.html,https://linkedin.com/search/results/companies/?keywords=His+Majesty+the+King+in+right+of
